date,availability,avg_alloc_mem,node_total,avg_cpus_load_lower,nodes,avg_cpus_load_upper,avg_free_mem_lower,avg_free_mem_upper,avg_job_size_lower,avg_job_size_upper,avg_memory,node_alloc,node_idle,avg_time_limit,cores,cpus,node_other
1680866100,1.0,111480.0,1367.0,338.0566666666667,1367.0,376.02833333333336,183047.0,220251.33333333334,200.0,700.0,240000.0,823.0,544.0,129600.0,16.0,256.0,0.0
1680866400,1.0,111480.0,1367.0,338.0566666666667,1367.0,376.02833333333336,183047.0,220251.33333333334,200.0,700.0,240000.0,823.0,544.0,129600.0,16.0,256.0,0.0
1680866700,1.0,111480.0,1367.0,261.235,1367.0,363.98333333333335,182410.66666666666,222953.66666666666,200.0,700.0,240000.0,822.0,545.0,129600.0,16.0,256.0,0.0
1680867000,1.0,111480.0,1367.0,261.235,1367.0,363.98333333333335,182410.66666666666,222953.66666666666,200.0,700.0,240000.0,822.0,545.0,129600.0,16.0,256.0,0.0
1680867300,1.0,111480.0,1367.0,261.23333333333335,1367.0,367.2250000000001,180326.83333333334,219472.0,200.0,700.0,240000.0,822.0,545.0,129600.0,16.0,256.0,0.0
1680867600,1.0,111480.0,1367.0,261.23333333333335,1367.0,367.2250000000001,180326.83333333334,219472.0,200.0,700.0,240000.0,822.0,545.0,129600.0,16.0,256.0,0.0
1680867900,1.0,111480.0,1366.0,338.39166666666665,1366.0,379.6383333333334,180731.0,218033.16666666666,200.0,700.0,240000.0,824.0,542.0,129600.0,16.0,256.0,0.0
1680868200,1.0,111480.0,1366.0,338.39166666666665,1366.0,379.6383333333334,180731.0,218033.16666666666,200.0,700.0,240000.0,824.0,542.0,129600.0,16.0,256.0,0.0
1680868500,1.0,111480.0,1367.0,341.43,1367.0,400.85833333333335,158025.0,218664.16666666666,200.0,700.0,240000.0,816.0,551.0,129600.0,16.0,256.0,0.0
1680868800,1.0,111480.0,1367.0,341.43,1367.0,400.85833333333335,158025.0,218664.16666666666,200.0,700.0,240000.0,816.0,551.0,129600.0,16.0,256.0,0.0
1680869100,1.0,123776.0,1367.0,382.448,1367.0,452.38800000000003,146265.8,215029.0,200.0,700.0,240000.0,813.0,554.0,129600.0,16.0,256.0,0.0
1680869400,1.0,123776.0,1367.0,382.448,1367.0,452.38800000000003,146265.8,215029.0,200.0,700.0,240000.0,813.0,554.0,129600.0,16.0,256.0,0.0
1680869700,1.0,123776.0,1367.0,379.614,1367.0,439.922,172589.8,218293.8,200.0,700.0,240000.0,812.0,555.0,129600.0,16.0,256.0,0.0
1680870000,1.0,123776.0,1367.0,379.614,1367.0,439.922,172589.8,218293.8,200.0,700.0,240000.0,812.0,555.0,129600.0,16.0,256.0,0.0
1680870300,1.0,123776.0,1367.0,221.994,1367.0,425.55999999999995,175555.2,227727.8,200.0,700.0,240000.0,812.0,555.0,129600.0,16.0,256.0,0.0
1680870600,1.0,123776.0,1367.0,221.994,1367.0,425.55999999999995,175555.2,227727.8,200.0,700.0,240000.0,812.0,555.0,129600.0,16.0,256.0,0.0
1680870900,1.0,103520.0,1367.0,31.544999999999998,1367.0,608.6475,171662.0,227900.75,200.0,700.0,240000.0,803.0,564.0,129600.0,16.0,256.0,0.0
1680871200,1.0,103520.0,1367.0,31.544999999999998,1367.0,608.6475,171662.0,227900.75,200.0,700.0,240000.0,803.0,564.0,129600.0,16.0,256.0,0.0
1680871500,1.0,103520.0,1367.0,31.52,1367.0,285.58500000000004,168616.25,226814.75,200.0,700.0,240000.0,802.0,565.0,129600.0,16.0,256.0,0.0
1680871800,1.0,103520.0,1367.0,31.52,1367.0,285.58500000000004,168616.25,226814.75,200.0,700.0,240000.0,802.0,565.0,129600.0,16.0,256.0,0.0
1680872100,1.0,103520.0,1367.0,31.545,1367.0,136.7275,166826.5,226744.25,200.0,700.0,240000.0,801.0,566.0,129600.0,16.0,256.0,0.0
1680872400,1.0,103520.0,1367.0,31.545,1367.0,136.7275,166826.5,226744.25,200.0,700.0,240000.0,801.0,566.0,129600.0,16.0,256.0,0.0
1680872700,1.0,123776.0,1367.0,25.202,1367.0,169.29799999999997,178841.0,230381.4,200.0,700.0,240000.0,820.0,547.0,129600.0,16.0,256.0,0.0
1680873000,1.0,123776.0,1367.0,25.202,1367.0,169.29799999999997,178841.0,230381.4,200.0,700.0,240000.0,820.0,547.0,129600.0,16.0,256.0,0.0
1680873300,1.0,123776.0,1367.0,183.73399999999998,1367.0,252.516,178955.8,222712.4,200.0,700.0,240000.0,821.0,546.0,129600.0,16.0,256.0,0.0
1680873600,1.0,123776.0,1367.0,183.73399999999998,1367.0,252.516,178955.8,222712.4,200.0,700.0,240000.0,821.0,546.0,129600.0,16.0,256.0,0.0
1680873900,1.0,123776.0,1367.0,207.92400000000004,1367.0,267.928,178816.2,224416.2,200.0,700.0,240000.0,820.0,547.0,129600.0,16.0,256.0,0.0
1680874200,1.0,123776.0,1367.0,207.92400000000004,1367.0,267.928,178816.2,224416.2,200.0,700.0,240000.0,820.0,547.0,129600.0,16.0,256.0,0.0
1680874500,1.0,123776.0,1367.0,176.00600000000003,1367.0,251.82199999999997,179264.4,226353.0,200.0,700.0,240000.0,821.0,546.0,129600.0,16.0,256.0,0.0
1680874800,1.0,123776.0,1367.0,176.00600000000003,1367.0,251.82199999999997,179264.4,226353.0,200.0,700.0,240000.0,821.0,546.0,129600.0,16.0,256.0,0.0
1680875100,1.0,123776.0,1367.0,198.16,1367.0,281.29,167435.4,222259.6,200.0,700.0,240000.0,815.0,552.0,129600.0,16.0,256.0,0.0
1680875400,1.0,123776.0,1367.0,198.16,1367.0,281.29,167435.4,222259.6,200.0,700.0,240000.0,815.0,552.0,129600.0,16.0,256.0,0.0
1680875700,1.0,123776.0,1366.0,214.824,1366.0,263.904,178231.4,222932.8,200.0,700.0,240000.0,832.0,534.0,129600.0,16.0,256.0,0.0
1680876000,1.0,123776.0,1366.0,214.824,1366.0,263.904,178231.4,222932.8,200.0,700.0,240000.0,832.0,534.0,129600.0,16.0,256.0,0.0
1680876300,1.0,142400.0,1366.0,128.665,1366.0,228.2733333333333,194716.5,235304.66666666666,200.0,700.0,240000.0,842.0,524.0,129600.0,16.0,256.0,0.0
1680876600,1.0,142400.0,1366.0,128.665,1366.0,228.2733333333333,194716.5,235304.66666666666,200.0,700.0,240000.0,842.0,524.0,129600.0,16.0,256.0,0.0
1680876900,1.0,142400.0,1367.0,119.50333333333333,1367.0,238.42000000000004,177593.0,223033.83333333334,200.0,700.0,240000.0,827.0,540.0,129600.0,16.0,256.0,0.0
1680877200,1.0,142400.0,1367.0,119.50333333333333,1367.0,238.42000000000004,177593.0,223033.83333333334,200.0,700.0,240000.0,827.0,540.0,129600.0,16.0,256.0,0.0
1680877500,1.0,142400.0,1367.0,172.77333333333334,1367.0,220.30166666666665,185867.0,222924.33333333334,200.0,700.0,240000.0,829.0,538.0,129600.0,16.0,256.0,0.0
1680877800,1.0,142400.0,1367.0,172.77333333333334,1367.0,220.30166666666665,185867.0,222924.33333333334,200.0,700.0,240000.0,829.0,538.0,129600.0,16.0,256.0,0.0
1680878100,1.0,142400.0,1367.0,136.81666666666666,1367.0,236.90166666666664,176232.33333333334,225862.5,200.0,700.0,240000.0,830.0,537.0,129600.0,16.0,256.0,0.0
1680878400,1.0,142400.0,1367.0,136.81666666666666,1367.0,236.90166666666664,176232.33333333334,225862.5,200.0,700.0,240000.0,830.0,537.0,129600.0,16.0,256.0,0.0
1680878700,1.0,142400.0,1367.0,108.86,1367.0,210.41666666666666,186991.16666666666,228574.66666666666,200.0,700.0,240000.0,828.0,539.0,129600.0,16.0,256.0,0.0
1680879000,1.0,142400.0,1367.0,108.86,1367.0,210.41666666666666,186991.16666666666,228574.66666666666,200.0,700.0,240000.0,828.0,539.0,129600.0,16.0,256.0,0.0
1680879300,1.0,142400.0,1367.0,170.62166666666664,1367.0,232.87999999999997,185961.5,223752.66666666666,200.0,700.0,240000.0,814.0,553.0,129600.0,16.0,256.0,0.0
1680879600,1.0,142400.0,1367.0,170.62166666666664,1367.0,232.87999999999997,185961.5,223752.66666666666,200.0,700.0,240000.0,814.0,553.0,129600.0,16.0,256.0,0.0
1680879900,1.0,142400.0,1367.0,177.51666666666668,1367.0,232.62833333333336,185155.16666666666,222368.33333333334,200.0,700.0,240000.0,816.0,551.0,129600.0,16.0,256.0,0.0
1680880200,1.0,142400.0,1367.0,177.51666666666668,1367.0,232.62833333333336,185155.16666666666,222368.33333333334,200.0,700.0,240000.0,816.0,551.0,129600.0,16.0,256.0,0.0
1680880500,1.0,142400.0,1367.0,92.92166666666668,1367.0,200.81000000000003,188359.16666666666,229482.66666666666,200.0,700.0,240000.0,816.0,551.0,129600.0,16.0,256.0,0.0
1680880800,1.0,142400.0,1367.0,92.92166666666668,1367.0,200.81000000000003,188359.16666666666,229482.66666666666,200.0,700.0,240000.0,816.0,551.0,129600.0,16.0,256.0,0.0
1680881100,1.0,142400.0,1366.0,132.975,1366.0,210.28,187073.83333333334,224383.66666666666,200.0,700.0,240000.0,815.0,551.0,129600.0,16.0,256.0,0.0
1680881400,1.0,142400.0,1366.0,132.975,1366.0,210.28,187073.83333333334,224383.66666666666,200.0,700.0,240000.0,815.0,551.0,129600.0,16.0,256.0,0.0
1680881700,1.0,142400.0,1366.0,174.49333333333334,1366.0,243.04833333333332,183523.0,223162.16666666666,200.0,700.0,240000.0,809.0,557.0,129600.0,16.0,256.0,0.0
1680882000,1.0,142400.0,1366.0,174.49333333333334,1366.0,243.04833333333332,183523.0,223162.16666666666,200.0,700.0,240000.0,809.0,557.0,129600.0,16.0,256.0,0.0
1680882300,1.0,142400.0,1366.0,127.70666666666666,1366.0,249.51999999999998,186496.16666666666,228489.5,200.0,700.0,240000.0,809.0,557.0,129600.0,16.0,256.0,0.0
1680882600,1.0,142400.0,1366.0,127.70666666666666,1366.0,249.51999999999998,186496.16666666666,228489.5,200.0,700.0,240000.0,809.0,557.0,129600.0,16.0,256.0,0.0
1680882900,1.0,142400.0,1366.0,127.71333333333332,1366.0,214.06999999999996,169510.5,227383.16666666666,200.0,700.0,240000.0,805.0,561.0,129600.0,16.0,256.0,0.0
1680883200,1.0,142400.0,1366.0,127.71333333333332,1366.0,214.06999999999996,169510.5,227383.16666666666,200.0,700.0,240000.0,805.0,561.0,129600.0,16.0,256.0,0.0
1680883500,1.0,142400.0,1366.0,147.48333333333332,1366.0,218.13833333333332,183736.5,223611.66666666666,200.0,700.0,240000.0,806.0,560.0,129600.0,16.0,256.0,0.0
1680883800,1.0,142400.0,1366.0,147.48333333333332,1366.0,218.13833333333332,183736.5,223611.66666666666,200.0,700.0,240000.0,806.0,560.0,129600.0,16.0,256.0,0.0
1680884100,1.0,142400.0,1366.0,155.7516666666667,1366.0,223.07833333333335,184120.5,223584.83333333334,200.0,700.0,240000.0,806.0,560.0,129600.0,16.0,256.0,0.0
1680884400,1.0,142400.0,1366.0,155.7516666666667,1366.0,223.07833333333335,184120.5,223584.83333333334,200.0,700.0,240000.0,806.0,560.0,129600.0,16.0,256.0,0.0
1680884700,1.0,142400.0,1366.0,86.495,1366.0,223.5866666666667,184661.16666666666,224890.0,200.0,700.0,240000.0,805.0,561.0,129600.0,16.0,256.0,0.0
1680885000,1.0,142400.0,1366.0,86.495,1366.0,223.5866666666667,184661.16666666666,224890.0,200.0,700.0,240000.0,805.0,561.0,129600.0,16.0,256.0,0.0
1680885300,1.0,142400.0,1366.0,142.295,1366.0,210.71833333333328,181984.16666666666,221854.33333333334,200.0,700.0,240000.0,806.0,560.0,129600.0,16.0,256.0,0.0
1680885600,1.0,142400.0,1366.0,142.295,1366.0,210.71833333333328,181984.16666666666,221854.33333333334,200.0,700.0,240000.0,806.0,560.0,129600.0,16.0,256.0,0.0
1680885900,1.0,142400.0,1366.0,163.46833333333333,1366.0,223.2533333333333,181283.83333333334,222589.16666666666,200.0,700.0,240000.0,806.0,560.0,129600.0,16.0,256.0,0.0
1680886200,1.0,142400.0,1366.0,163.46833333333333,1366.0,223.2533333333333,181283.83333333334,222589.16666666666,200.0,700.0,240000.0,806.0,560.0,129600.0,16.0,256.0,0.0
1680886500,1.0,150628.57142857142,1366.0,67.93285714285715,1366.0,213.57,186908.14285714287,228538.2857142857,200.0,700.0,240000.0,713.0,653.0,129600.0,16.0,256.0,0.0
1680886800,1.0,150628.57142857142,1366.0,67.93285714285715,1366.0,213.57,186908.14285714287,228538.2857142857,200.0,700.0,240000.0,713.0,653.0,129600.0,16.0,256.0,0.0
1680887100,1.0,150628.57142857142,1366.0,71.88714285714286,1366.0,216.15714285714284,188098.42857142858,226455.57142857142,200.0,700.0,240000.0,709.0,657.0,129600.0,16.0,256.0,0.0
1680887400,1.0,150628.57142857142,1366.0,71.88714285714286,1366.0,216.15714285714284,188098.42857142858,226455.57142857142,200.0,700.0,240000.0,709.0,657.0,129600.0,16.0,256.0,0.0
1680887700,1.0,150628.57142857142,1366.0,132.50571428571428,1366.0,213.43714285714287,187981.0,224833.42857142858,200.0,700.0,240000.0,718.0,648.0,129600.0,16.0,256.0,0.0
1680888000,1.0,150628.57142857142,1366.0,132.50571428571428,1366.0,213.43714285714287,187981.0,224833.42857142858,200.0,700.0,240000.0,718.0,648.0,129600.0,16.0,256.0,0.0
1680888300,1.0,150628.57142857142,1366.0,140.90714285714287,1366.0,227.72142857142856,181061.0,226401.57142857142,200.0,700.0,240000.0,717.0,649.0,129600.0,16.0,256.0,0.0
1680888600,1.0,150628.57142857142,1366.0,140.90714285714287,1366.0,227.72142857142856,181061.0,226401.57142857142,200.0,700.0,240000.0,717.0,649.0,129600.0,16.0,256.0,0.0
1680888900,1.0,150628.57142857142,1366.0,92.9542857142857,1366.0,194.0085714285714,188787.85714285713,228678.42857142858,200.0,700.0,240000.0,717.0,649.0,129600.0,16.0,256.0,0.0
1680889200,1.0,150628.57142857142,1366.0,92.9542857142857,1366.0,194.0085714285714,188787.85714285713,228678.42857142858,200.0,700.0,240000.0,717.0,649.0,129600.0,16.0,256.0,0.0
1680889500,1.0,150628.57142857142,1365.0,140.84571428571428,1365.0,226.99571428571429,175566.85714285713,224301.2857142857,200.0,700.0,240000.0,706.0,659.0,129600.0,16.0,256.0,0.0
1680889800,1.0,150628.57142857142,1365.0,140.84571428571428,1365.0,226.99571428571429,175566.85714285713,224301.2857142857,200.0,700.0,240000.0,706.0,659.0,129600.0,16.0,256.0,0.0
1680890100,1.0,150628.57142857142,1366.0,156.62142857142857,1366.0,228.54000000000002,189335.57142857142,226057.0,200.0,700.0,240000.0,702.0,664.0,129600.0,16.0,256.0,0.0
1680890400,1.0,150628.57142857142,1366.0,156.62142857142857,1366.0,228.54000000000002,189335.57142857142,226057.0,200.0,700.0,240000.0,702.0,664.0,129600.0,16.0,256.0,0.0
1680890700,1.0,150628.57142857142,1366.0,121.4042857142857,1366.0,221.86714285714285,189320.2857142857,227681.7142857143,200.0,700.0,240000.0,700.0,666.0,129600.0,16.0,256.0,0.0
1680891000,1.0,150628.57142857142,1366.0,121.4042857142857,1366.0,221.86714285714285,189320.2857142857,227681.7142857143,200.0,700.0,240000.0,700.0,666.0,129600.0,16.0,256.0,0.0
1680891300,1.0,150628.57142857142,1366.0,122.62142857142855,1366.0,221.30285714285716,189231.7142857143,224315.42857142858,200.0,700.0,240000.0,696.0,670.0,129600.0,16.0,256.0,0.0
1680891600,1.0,150628.57142857142,1366.0,122.62142857142855,1366.0,221.30285714285716,189231.7142857143,224315.42857142858,200.0,700.0,240000.0,696.0,670.0,129600.0,16.0,256.0,0.0
1680891900,1.0,150628.57142857142,1366.0,157.61999999999998,1366.0,215.94,188576.2857142857,224400.85714285713,200.0,700.0,240000.0,696.0,670.0,129600.0,16.0,256.0,0.0
1680892200,1.0,150628.57142857142,1366.0,157.61999999999998,1366.0,215.94,188576.2857142857,224400.85714285713,200.0,700.0,240000.0,696.0,670.0,129600.0,16.0,256.0,0.0
1680892500,1.0,150628.57142857142,1366.0,123.07428571428572,1366.0,214.33285714285714,165473.2857142857,228695.85714285713,200.0,700.0,240000.0,654.0,712.0,129600.0,16.0,256.0,0.0
1680892800,1.0,150628.57142857142,1366.0,123.07428571428572,1366.0,214.33285714285714,165473.2857142857,228695.85714285713,200.0,700.0,240000.0,654.0,712.0,129600.0,16.0,256.0,0.0
1680893100,1.0,150628.57142857142,1366.0,74.65285714285713,1366.0,203.6,180988.85714285713,228372.0,200.0,700.0,240000.0,654.0,712.0,129600.0,16.0,256.0,0.0
1680893400,1.0,150628.57142857142,1366.0,74.65285714285713,1366.0,203.6,180988.85714285713,228372.0,200.0,700.0,240000.0,654.0,712.0,129600.0,16.0,256.0,0.0
1680893700,1.0,150628.57142857142,1366.0,144.07714285714286,1366.0,221.1142857142857,176992.14285714287,225862.57142857142,200.0,700.0,240000.0,652.0,714.0,129600.0,16.0,256.0,0.0
1680894000,1.0,150628.57142857142,1366.0,144.07714285714286,1366.0,221.1142857142857,176992.14285714287,225862.57142857142,200.0,700.0,240000.0,652.0,714.0,129600.0,16.0,256.0,0.0
1680894300,1.0,150628.57142857142,1366.0,151.42714285714285,1366.0,210.4257142857143,190451.57142857142,227459.2857142857,200.0,700.0,240000.0,653.0,713.0,129600.0,16.0,256.0,0.0
1680894600,1.0,150628.57142857142,1366.0,151.42714285714285,1366.0,210.4257142857143,190451.57142857142,227459.2857142857,200.0,700.0,240000.0,653.0,713.0,129600.0,16.0,256.0,0.0
1680894900,1.0,150628.57142857142,1366.0,90.61142857142856,1366.0,199.94714285714286,190274.2857142857,227331.85714285713,200.0,700.0,240000.0,649.0,717.0,129600.0,16.0,256.0,0.0
1680895200,1.0,150628.57142857142,1366.0,90.61142857142856,1366.0,199.94714285714286,190274.2857142857,227331.85714285713,200.0,700.0,240000.0,649.0,717.0,129600.0,16.0,256.0,0.0
1680895500,1.0,150628.57142857142,1366.0,122.87142857142855,1366.0,224.83142857142857,193413.2857142857,228092.57142857142,200.0,700.0,240000.0,646.0,720.0,129600.0,16.0,256.0,0.0
1680895800,1.0,150628.57142857142,1366.0,122.87142857142855,1366.0,224.83142857142857,193413.2857142857,228092.57142857142,200.0,700.0,240000.0,646.0,720.0,129600.0,16.0,256.0,0.0
1680896100,1.0,150628.57142857142,1366.0,157.53428571428572,1366.0,228.75285714285715,189094.42857142858,224904.14285714287,200.0,700.0,240000.0,645.0,721.0,129600.0,16.0,256.0,0.0
1680896400,1.0,150628.57142857142,1366.0,157.53428571428572,1366.0,228.75285714285715,189094.42857142858,224904.14285714287,200.0,700.0,240000.0,645.0,721.0,129600.0,16.0,256.0,0.0
1680896700,1.0,150628.57142857142,1366.0,85.61571428571428,1366.0,229.9942857142857,179083.57142857142,229156.2857142857,200.0,700.0,240000.0,542.0,824.0,129600.0,16.0,256.0,0.0
1680897000,1.0,150628.57142857142,1366.0,85.61571428571428,1366.0,229.9942857142857,179083.57142857142,229156.2857142857,200.0,700.0,240000.0,542.0,824.0,129600.0,16.0,256.0,0.0
1680897300,1.0,150628.57142857142,1366.0,85.89714285714285,1366.0,211.25285714285715,190213.85714285713,229836.2857142857,200.0,700.0,240000.0,537.0,829.0,129600.0,16.0,256.0,0.0
1680897600,1.0,150628.57142857142,1366.0,85.89714285714285,1366.0,211.25285714285715,190213.85714285713,229836.2857142857,200.0,700.0,240000.0,537.0,829.0,129600.0,16.0,256.0,0.0
1680897900,1.0,150628.57142857142,1366.0,154.94714285714284,1366.0,227.7328571428571,181939.2857142857,225664.2857142857,200.0,700.0,240000.0,518.0,848.0,129600.0,16.0,256.0,0.0
1680898200,1.0,150628.57142857142,1366.0,154.94714285714284,1366.0,227.7328571428571,181939.2857142857,225664.2857142857,200.0,700.0,240000.0,518.0,848.0,129600.0,16.0,256.0,0.0
1680898500,1.0,150628.57142857142,1366.0,133.2242857142857,1366.0,228.09142857142857,173192.42857142858,227875.57142857142,200.0,700.0,240000.0,516.0,850.0,129600.0,16.0,256.0,0.0
1680898800,1.0,150628.57142857142,1366.0,133.2242857142857,1366.0,228.09142857142857,173192.42857142858,227875.57142857142,200.0,700.0,240000.0,516.0,850.0,129600.0,16.0,256.0,0.0
1680899400,1.0,150628.57142857142,1366.0,123.02714285714285,1366.0,211.96285714285713,192842.14285714287,227980.2857142857,200.0,700.0,240000.0,499.0,867.0,129600.0,16.0,256.0,0.0
1680899700,1.0,150628.57142857142,1366.0,123.02714285714285,1366.0,211.96285714285713,192842.14285714287,227980.2857142857,200.0,700.0,240000.0,499.0,867.0,129600.0,16.0,256.0,0.0
1680900000,1.0,163786.66666666666,1366.0,174.49666666666667,1366.0,265.9583333333333,185960.5,233392.5,200.0,700.0,240000.0,506.0,860.0,129600.0,16.0,256.0,0.0
1680900300,1.0,163786.66666666666,1366.0,174.49666666666667,1366.0,265.9583333333333,185960.5,233392.5,200.0,700.0,240000.0,506.0,860.0,129600.0,16.0,256.0,0.0
1680900600,1.0,163786.66666666666,1366.0,134.80000000000004,1366.0,266.2,181140.66666666666,236842.0,200.0,700.0,240000.0,511.0,855.0,129600.0,16.0,256.0,0.0
1680900900,1.0,163786.66666666666,1366.0,134.80000000000004,1366.0,266.2,181140.66666666666,236842.0,200.0,700.0,240000.0,511.0,855.0,129600.0,16.0,256.0,0.0
1680901200,1.0,163786.66666666666,1366.0,113.75833333333334,1366.0,256.23833333333334,191420.83333333334,235955.66666666666,200.0,700.0,240000.0,510.0,856.0,129600.0,16.0,256.0,0.0
1680901500,1.0,163786.66666666666,1366.0,113.75833333333334,1366.0,256.23833333333334,191420.83333333334,235955.66666666666,200.0,700.0,240000.0,510.0,856.0,129600.0,16.0,256.0,0.0
1680901800,1.0,163786.66666666666,1367.0,163.8433333333333,1367.0,239.65,191167.33333333334,232952.0,200.0,700.0,240000.0,621.0,746.0,129600.0,16.0,256.0,0.0
1680902100,1.0,163786.66666666666,1367.0,163.8433333333333,1367.0,239.65,191167.33333333334,232952.0,200.0,700.0,240000.0,621.0,746.0,129600.0,16.0,256.0,0.0
1680902400,1.0,163786.66666666666,1367.0,181.4533333333333,1367.0,255.37000000000003,187683.33333333334,232084.83333333334,200.0,700.0,240000.0,623.0,744.0,129600.0,16.0,256.0,0.0
1680902700,1.0,163786.66666666666,1367.0,181.4533333333333,1367.0,255.37000000000003,187683.33333333334,232084.83333333334,200.0,700.0,240000.0,623.0,744.0,129600.0,16.0,256.0,0.0
1680903000,1.0,141817.14285714287,1367.0,98.5357142857143,1367.0,214.3642857142857,197957.42857142858,236046.0,200.0,700.0,240000.0,622.0,745.0,129600.0,16.0,256.0,0.0
1680903300,1.0,141817.14285714287,1367.0,98.5357142857143,1367.0,214.3642857142857,197957.42857142858,236046.0,200.0,700.0,240000.0,622.0,745.0,129600.0,16.0,256.0,0.0
1680903600,1.0,141817.14285714287,1367.0,147.28857142857146,1367.0,221.75857142857146,197491.57142857142,232563.14285714287,200.0,700.0,240000.0,622.0,745.0,129600.0,16.0,256.0,0.0
1680903900,1.0,141817.14285714287,1367.0,147.28857142857146,1367.0,221.75857142857146,197491.57142857142,232563.14285714287,200.0,700.0,240000.0,622.0,745.0,129600.0,16.0,256.0,0.0
1680904200,1.0,141817.14285714287,1367.0,173.61999999999998,1367.0,238.32142857142858,188465.57142857142,232176.42857142858,200.0,700.0,240000.0,615.0,752.0,129600.0,16.0,256.0,0.0
1680904500,1.0,141817.14285714287,1367.0,173.61999999999998,1367.0,238.32142857142858,188465.57142857142,232176.42857142858,200.0,700.0,240000.0,615.0,752.0,129600.0,16.0,256.0,0.0
1680904800,1.0,132120.0,1367.0,168.7133333333333,1367.0,257.83,172626.0,234143.0,200.0,700.0,240000.0,606.0,761.0,129600.0,16.0,256.0,0.0
1680905100,1.0,132120.0,1367.0,168.7133333333333,1367.0,257.83,172626.0,234143.0,200.0,700.0,240000.0,606.0,761.0,129600.0,16.0,256.0,0.0
1680905400,1.0,132120.0,1367.0,97.21666666666668,1367.0,220.68666666666664,184045.83333333334,227946.0,200.0,700.0,240000.0,601.0,766.0,129600.0,16.0,256.0,0.0
1680905700,1.0,132120.0,1367.0,97.21666666666668,1367.0,220.68666666666664,184045.83333333334,227946.0,200.0,700.0,240000.0,601.0,766.0,129600.0,16.0,256.0,0.0
1680906000,1.0,132120.0,1367.0,180.26666666666665,1367.0,240.52499999999998,189990.5,225928.0,200.0,700.0,240000.0,601.0,766.0,129600.0,16.0,256.0,0.0
1680906300,1.0,132120.0,1367.0,180.26666666666665,1367.0,240.52499999999998,189990.5,225928.0,200.0,700.0,240000.0,601.0,766.0,129600.0,16.0,256.0,0.0
1680906600,1.0,132120.0,1367.0,174.34666666666666,1367.0,233.23499999999999,190753.0,227686.5,200.0,700.0,240000.0,601.0,766.0,129600.0,16.0,256.0,0.0
1680906900,1.0,132120.0,1367.0,174.34666666666666,1367.0,233.23499999999999,190753.0,227686.5,200.0,700.0,240000.0,601.0,766.0,129600.0,16.0,256.0,0.0
1680907200,1.0,132120.0,1367.0,132.98499999999999,1367.0,219.90333333333334,190264.66666666666,230559.66666666666,200.0,700.0,240000.0,601.0,766.0,129600.0,16.0,256.0,0.0
1680907500,1.0,132120.0,1367.0,132.98499999999999,1367.0,219.90333333333334,190264.66666666666,230559.66666666666,200.0,700.0,240000.0,601.0,766.0,129600.0,16.0,256.0,0.0
1680907800,1.0,132120.0,1367.0,166.18333333333334,1367.0,239.18499999999997,189532.0,226396.83333333334,200.0,700.0,240000.0,593.0,774.0,129600.0,16.0,256.0,0.0
1680908100,1.0,132120.0,1367.0,166.18333333333334,1367.0,239.18499999999997,189532.0,226396.83333333334,200.0,700.0,240000.0,593.0,774.0,129600.0,16.0,256.0,0.0
1680908400,1.0,132120.0,1367.0,184.66499999999996,1367.0,232.5783333333333,189644.83333333334,227183.83333333334,200.0,700.0,240000.0,594.0,773.0,129600.0,16.0,256.0,0.0
1680908700,1.0,132120.0,1367.0,184.66499999999996,1367.0,232.5783333333333,189644.83333333334,227183.83333333334,200.0,700.0,240000.0,594.0,773.0,129600.0,16.0,256.0,0.0
1680909000,1.0,156544.0,1367.0,99.136,1367.0,264.38399999999996,175399.4,227486.0,200.0,700.0,240000.0,585.0,782.0,129600.0,16.0,256.0,0.0
1680909300,1.0,156544.0,1367.0,99.136,1367.0,264.38399999999996,175399.4,227486.0,200.0,700.0,240000.0,585.0,782.0,129600.0,16.0,256.0,0.0
1680909600,1.0,156544.0,1367.0,100.014,1367.0,262.784,167392.0,224277.0,200.0,700.0,240000.0,583.0,784.0,129600.0,16.0,256.0,0.0
1680909900,1.0,156544.0,1367.0,100.014,1367.0,262.784,167392.0,224277.0,200.0,700.0,240000.0,583.0,784.0,129600.0,16.0,256.0,0.0
1680910200,1.0,156544.0,1367.0,185.762,1367.0,274.42400000000004,168111.4,223587.8,200.0,700.0,240000.0,580.0,787.0,129600.0,16.0,256.0,0.0
1680910500,1.0,156544.0,1367.0,185.762,1367.0,274.42400000000004,168111.4,223587.8,200.0,700.0,240000.0,580.0,787.0,129600.0,16.0,256.0,0.0
1680910800,1.0,156544.0,1367.0,153.67000000000002,1367.0,275.456,179030.6,228382.8,200.0,700.0,240000.0,579.0,788.0,129600.0,16.0,256.0,0.0
1680911100,1.0,156544.0,1367.0,153.67000000000002,1367.0,275.456,179030.6,228382.8,200.0,700.0,240000.0,579.0,788.0,129600.0,16.0,256.0,0.0
1680911400,1.0,156544.0,1367.0,106.232,1367.0,206.81599999999997,179430.0,229025.6,200.0,700.0,240000.0,580.0,787.0,129600.0,16.0,256.0,0.0
1680911700,1.0,156544.0,1367.0,106.232,1367.0,206.81599999999997,179430.0,229025.6,200.0,700.0,240000.0,580.0,787.0,129600.0,16.0,256.0,0.0
